Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
0000016d-3a85-4cca-0000-000000008656,61b47b41-0b19-3bc0-99d3-b58924900135,Caterina17 Rippin620,F,CLINICAL PSYCHOLOGIST,55 HERITAGE CIR,EASTHAM,MA,02642,41.841572,-69.988926,0
0000016d-3a85-4cca-0000-000000008656,61b47b41-0b19-3bc0-99d3-b58924900135,Jeremy766 Roberts511,F,GENERAL PRACTICE,55 HERITAGE CIR,EASTHAM,MA,02642,41.841572,-69.988926,226
0000016d-3a85-4cca-0000-00000000867e,6c993ad4-f4e5-3689-8458-3f8ba95283d7,Jenniffer979 Emmerich580,F,GENERAL PRACTICE,10 MUZZEY ST,LEXINGTON,MA,02421-5222,42.445221999999994,-71.23001500000001,40
0000016d-3a85-4cca-0000-000000008688,aceabb62-e1a4-37da-841e-19ec59436fd2,Eduardo902 Elizondo706,M,PODIATRY,98 NAHANT ST,LYNN,MA,01902-3315,42.474862,-70.96218499999999,0
0000016d-3a85-4cca-0000-000000008689,aceabb62-e1a4-37da-841e-19ec59436fd2,Toi270 Paucek755,F,PODIATRY,98 NAHANT ST,LYNN,MA,01902-3315,42.474862,-70.96218499999999,0
0000016d-3a85-4cca-0000-00000000868a,aceabb62-e1a4-37da-841e-19ec59436fd2,Damon455 Hessel84,M,PODIATRY,98 NAHANT ST,LYNN,MA,01902-3315,42.474862,-70.96218499999999,0
0000016d-3a85-4cca-0000-00000000868b,aceabb62-e1a4-37da-841e-19ec59436fd2,Kimberly627 Armstrong51,F,PODIATRY,98 NAHANT ST,LYNN,MA,01902-3315,42.474862,-70.96218499999999,0
0000016d-3a85-4cca-0000-000000008688,aceabb62-e1a4-37da-841e-19ec59436fd2,Verónica383 Chacón810,F,GENERAL PRACTICE,98 NAHANT ST,LYNN,MA,01902-3315,42.474862,-70.96218499999999,2
0000016d-3a85-4cca-0000-0000000086d8,064f3064-2914-3e8a-9965-bab663a6f4d3,Rufus33 Davis923,M,GENERAL PRACTICE,28 HIGH ST,GREENFIELD,MA,01301-2973,42.614671,-72.597063,30
0000016d-3a85-4cca-0000-000000008782,ba1ba4e5-cedf-3b83-8501-3e32b4581945,Mariette443 Gerlach374,F,CHIROPRACTIC,1214 BENNINGTON ST,EAST BOSTON,MA,02128-1203,42.375541,-70.970646,0
0000016d-3a85-4cca-0000-000000008783,ba1ba4e5-cedf-3b83-8501-3e32b4581945,Tracey100 Hammes673,M,CHIROPRACTIC,1214 BENNINGTON ST,EAST BOSTON,MA,02128-1203,42.375541,-70.970646,0
0000016d-3a85-4cca-0000-000000008782,ba1ba4e5-cedf-3b83-8501-3e32b4581945,Daphne852 Hyatt152,F,GENERAL PRACTICE,1214 BENNINGTON ST,EAST BOSTON,MA,02128-1203,42.375541,-70.970646,45
0000016d-3a85-4cca-0000-0000000087e6,c6a327fe-5ddd-36b0-a4e0-8c0e358f4d9c,Luciano237 Hagenes547,M,FAMILY PRACTICE,1370 DORCHESTER AVE,DORCHESTER,MA,02122-2921,42.33196,-71.020173,0
0000016d-3a85-4cca-0000-0000000087e7,c6a327fe-5ddd-36b0-a4e0-8c0e358f4d9c,Etha376 Gulgowski816,F,FAMILY PRACTICE,1370 DORCHESTER AVE,DORCHESTER,MA,02122-2921,42.33196,-71.020173,0
0000016d-3a85-4cca-0000-0000000087e6,c6a327fe-5ddd-36b0-a4e0-8c0e358f4d9c,Leopoldo762 Glover433,M,GENERAL PRACTICE,1370 DORCHESTER AVE,DORCHESTER,MA,02122-2921,42.33196,-71.020173,33
0000016d-3a85-4cca-0000-0000000087fa,5db9c918-9e4d-38bb-a94c-2c031fcb6fb0,Hassan290 Emmerich580,M,CHIROPRACTIC,132 S MAIN ST,ACUSHNET,MA,02743-2772,41.718216999999996,-70.901151,0
0000016d-3a85-4cca-0000-0000000087fb,5db9c918-9e4d-38bb-a94c-2c031fcb6fb0,Grady603 Halvorson124,M,CHIROPRACTIC,132 S MAIN ST,ACUSHNET,MA,02743-2772,41.718216999999996,-70.901151,0
0000016d-3a85-4cca-0000-0000000087fa,5db9c918-9e4d-38bb-a94c-2c031fcb6fb0,Petronila724 Reynolds644,F,GENERAL PRACTICE,132 S MAIN ST,ACUSHNET,MA,02743-2772,41.718216999999996,-70.901151,167
0000016d-3a85-4cca-0000-00000000880e,1a109958-31dc-3cbf-9b84-9c020cdef923,Freeman822 Stehr398,M,GENERAL PRACTICE,173 MOUNT AUBURN ST,WATERTOWN,MA,02472-4005,42.369451,-71.177925,33
0000016d-3a85-4cca-0000-00000000896c,04b0900a-2ae4-3360-b9a5-1b3eb2bdd8a2,Chelsie189 Schimmel440,F,CLINICAL PSYCHOLOGIST,140 N VALLEY RD,PELHAM,MA,01002-9766,42.371648,-72.412488,0
0000016d-3a85-4cca-0000-00000000896c,04b0900a-2ae4-3360-b9a5-1b3eb2bdd8a2,Merle11 Kuvalis369,F,GENERAL PRACTICE,140 N VALLEY RD,PELHAM,MA,01002-9766,42.371648,-72.412488,128
0000016d-3a85-4cca-0000-0000000089da,c1414e2c-48df-3428-92a4-ac36114a2a45,Doria135 Rodriguez71,F,PHYSICAL THERAPY,160 ROUTE 137,EAST HARWICH,MA,02645-1316,41.708597,-70.031856,0
0000016d-3a85-4cca-0000-0000000089db,c1414e2c-48df-3428-92a4-ac36114a2a45,Leslie90 Lynch190,M,PHYSICAL THERAPY,160 ROUTE 137,EAST HARWICH,MA,02645-1316,41.708597,-70.031856,0
0000016d-3a85-4cca-0000-0000000089dc,c1414e2c-48df-3428-92a4-ac36114a2a45,Dodie685 Kuhic920,F,PHYSICAL THERAPY,160 ROUTE 137,EAST HARWICH,MA,02645-1316,41.708597,-70.031856,0
0000016d-3a85-4cca-0000-0000000089dd,c1414e2c-48df-3428-92a4-ac36114a2a45,Lenna704 Medhurst46,F,PHYSICAL THERAPY,160 ROUTE 137,EAST HARWICH,MA,02645-1316,41.708597,-70.031856,0
0000016d-3a85-4cca-0000-0000000089da,c1414e2c-48df-3428-92a4-ac36114a2a45,Chase54 Pouros728,M,GENERAL PRACTICE,160 ROUTE 137,EAST HARWICH,MA,02645-1316,41.708597,-70.031856,45
0000016d-3a85-4cca-0000-000000008a66,6cd92968-eb86-3d27-b3cf-05a3987d2cba,Margurite588 Hudson301,F,PHYSICAL THERAPY,1213 MAIN ST,HOLDEN,MA,01520-1017,42.355801,-71.862574,0
0000016d-3a85-4cca-0000-000000008a66,6cd92968-eb86-3d27-b3cf-05a3987d2cba,Jacques50 Zemlak964,M,GENERAL PRACTICE,1213 MAIN ST,HOLDEN,MA,01520-1017,42.355801,-71.862574,56
0000016d-3a85-4cca-0000-000000008ade,0ace4c03-6649-39df-859c-d8598c2b213f,Muoi890 Zulauf375,F,CHIROPRACTIC,919 MAIN ST,CLINTON,MA,01510-1613,42.411887,-71.690005,0
0000016d-3a85-4cca-0000-000000008ade,0ace4c03-6649-39df-859c-d8598c2b213f,Drema139 Bogisich202,F,GENERAL PRACTICE,919 MAIN ST,CLINTON,MA,01510-1613,42.411887,-71.690005,35
0000016d-3a85-4cca-0000-000000008afc,752b51ac-7cce-3e27-82ab-3e67a2e21b6b,Jaime666 Luevano912,M,PODIATRY,140 PARK ST,ATTLEBORO,MA,02703-8048,41.931653000000004,-71.294503,0
0000016d-3a85-4cca-0000-000000008afd,752b51ac-7cce-3e27-82ab-3e67a2e21b6b,Lael572 Zemlak964,F,PODIATRY,140 PARK ST,ATTLEBORO,MA,02703-8048,41.931653000000004,-71.294503,0
0000016d-3a85-4cca-0000-000000008afc,752b51ac-7cce-3e27-82ab-3e67a2e21b6b,Rodrigo242 Larson43,M,GENERAL PRACTICE,140 PARK ST,ATTLEBORO,MA,02703-8048,41.931653000000004,-71.294503,23
0000016d-3a85-4cca-0000-000000008b10,77ce5075-fee8-333c-8505-2c32ead72e3d,Renata373 Walter473,F,CLINICAL PSYCHOLOGIST,17 ELM ST,BOXFORD,MA,01921-2321,42.683108000000004,-71.01833,0
0000016d-3a85-4cca-0000-000000008b10,77ce5075-fee8-333c-8505-2c32ead72e3d,Tobie99 Farrell962,F,GENERAL PRACTICE,17 ELM ST,BOXFORD,MA,01921-2321,42.683108000000004,-71.01833,12
0000016d-3a85-4cca-0000-000000008b4c,dfaa68c4-d3ff-3d23-8a29-235efa0b19a4,Una192 Hilpert278,F,CHIROPRACTIC,684 MAIN ST,WAKEFIELD,MA,01880-5207,42.50436,-71.064061,0
0000016d-3a85-4cca-0000-000000008b4c,dfaa68c4-d3ff-3d23-8a29-235efa0b19a4,Carroll471 Beer512,M,GENERAL PRACTICE,684 MAIN ST,WAKEFIELD,MA,01880-5207,42.50436,-71.064061,48
0000016d-3a85-4cca-0000-000000008b7e,ec4b7d26-c955-38fd-91e3-5fdc08483859,Rex53 Parker433,M,FAMILY PRACTICE,1565 MAIN ST,TEWKSBURY,MA,01876-4766,42.612088,-71.227845,0
0000016d-3a85-4cca-0000-000000008b7f,ec4b7d26-c955-38fd-91e3-5fdc08483859,Cristian531 Alfaro627,M,FAMILY PRACTICE,1565 MAIN ST,TEWKSBURY,MA,01876-4766,42.612088,-71.227845,0
0000016d-3a85-4cca-0000-000000008b7e,ec4b7d26-c955-38fd-91e3-5fdc08483859,Kathern391 Reichert620,F,GENERAL PRACTICE,1565 MAIN ST,TEWKSBURY,MA,01876-4766,42.612088,-71.227845,58
0000016d-3a85-4cca-0000-000000008c82,28add592-cd34-32b0-aa80-b4a531b61f1a,Cathy455 Lang846,F,OPTOMETRY,18 MILLISTON RD,MILLIS,MA,02054-1600,42.173103000000005,-71.36375600000001,0
0000016d-3a85-4cca-0000-000000008c82,28add592-cd34-32b0-aa80-b4a531b61f1a,Cordia574 Wilderman619,F,GENERAL PRACTICE,18 MILLISTON RD,MILLIS,MA,02054-1600,42.173103000000005,-71.36375600000001,70
0000016d-3a85-4cca-0000-000000008cbe,55f15a5c-f9c2-31f4-9a7f-1c5f832db6b6,Genesis248 Romaguera67,F,GENERAL PRACTICE,101 MAIN ST,MEDFORD,MA,02155-4530,42.423844,-71.10923100000001,27
0000016d-3a85-4cca-0000-000000008d0e,4a52148e-3f36-3c19-8964-28263bf687d9,Alaine226 Bruen238,F,CHIROPRACTIC,70 NEW OCEAN ST,SWAMPSCOTT,MA,01907-1831,42.468059000000004,-70.89126,0
0000016d-3a85-4cca-0000-000000008d0e,4a52148e-3f36-3c19-8964-28263bf687d9,Darleen361 Mayert710,F,GENERAL PRACTICE,70 NEW OCEAN ST,SWAMPSCOTT,MA,01907-1831,42.468059000000004,-70.89126,20
0000016d-3a85-4cca-0000-000000008e58,d4a755fa-5274-3a85-94e8-ef01196afbe9,Óscar156 Varela93,M,OPTOMETRY,354 SEWALL ST,LUDLOW,MA,01056-2711,42.183577,-72.457812,0
0000016d-3a85-4cca-0000-000000008e58,d4a755fa-5274-3a85-94e8-ef01196afbe9,Wilford267 Schuppe920,M,GENERAL PRACTICE,354 SEWALL ST,LUDLOW,MA,01056-2711,42.183577,-72.457812,118
0000016d-3a85-4cca-0000-000000008e94,8b607111-30ff-3014-bf43-3a9d61993538,Garland107 McCullough561,M,PHYSICAL THERAPY,57 PUTNAM ST,WINTHROP,MA,02152-2902,42.375541,-70.970646,0
0000016d-3a85-4cca-0000-000000008e95,8b607111-30ff-3014-bf43-3a9d61993538,Simona661 Dooley940,F,PHYSICAL THERAPY,57 PUTNAM ST,WINTHROP,MA,02152-2902,42.375541,-70.970646,0
0000016d-3a85-4cca-0000-000000008e94,8b607111-30ff-3014-bf43-3a9d61993538,Denita497 Halvorson124,F,GENERAL PRACTICE,57 PUTNAM ST,WINTHROP,MA,02152-2902,42.375541,-70.970646,28
0000016d-3a85-4cca-0000-000000008f16,252ab022-9f25-316c-b0fc-ccc5240c5a7b,Hollis7 Harber290,F,PODIATRY,253 SALEM ST,MALDEN,MA,02148-4118,42.42938,-71.058706,0
0000016d-3a85-4cca-0000-000000008f17,252ab022-9f25-316c-b0fc-ccc5240c5a7b,Ginger664 Willms744,F,PODIATRY,253 SALEM ST,MALDEN,MA,02148-4118,42.42938,-71.058706,0
0000016d-3a85-4cca-0000-000000008f16,252ab022-9f25-316c-b0fc-ccc5240c5a7b,Ángela136 Cerda549,F,GENERAL PRACTICE,253 SALEM ST,MALDEN,MA,02148-4118,42.42938,-71.058706,81
0000016d-3a85-4cca-0000-000000008f20,f473c8bf-89d0-37ca-9808-aa621f91bc97,Dewey930 Hackett68,M,GENERAL PRACTICE,43 ALBANY RD,WEST STOCKBRIDGE,MA,01266-9236,42.312354,-73.388044,67
0000016d-3a85-4cca-0000-000000008f20,f473c8bf-89d0-37ca-9808-aa621f91bc97,Philomena945 Green467,F,CLINICAL NURSE SPECIALIST,43 ALBANY RD,WEST STOCKBRIDGE,MA,01266-9236,42.312354,-73.388044,0
0000016d-3a85-4cca-0000-000000009024,f7d3a509-bca2-3b93-80b7-97ca6778a089,Matthew562 Jenkins714,M,FAMILY PRACTICE,46 N MAIN ST,W BROOKFIELD,MA,01585-1044,42.24188,-72.146863,0
0000016d-3a85-4cca-0000-000000009025,f7d3a509-bca2-3b93-80b7-97ca6778a089,Argentina169 Lowe577,F,FAMILY PRACTICE,46 N MAIN ST,W BROOKFIELD,MA,01585-1044,42.24188,-72.146863,0
0000016d-3a85-4cca-0000-000000009026,f7d3a509-bca2-3b93-80b7-97ca6778a089,Vanita165 Purdy2,F,FAMILY PRACTICE,46 N MAIN ST,W BROOKFIELD,MA,01585-1044,42.24188,-72.146863,0
0000016d-3a85-4cca-0000-000000009024,f7d3a509-bca2-3b93-80b7-97ca6778a089,Heriberto162 Bogan287,M,GENERAL PRACTICE,46 N MAIN ST,W BROOKFIELD,MA,01585-1044,42.24188,-72.146863,44
0000016d-3a85-4cca-0000-000000009056,e9737a9f-08f2-3517-b317-f4f359849230,Jone716 Donnelly343,F,CLINICAL SOCIAL WORKER,66 RIVER RD,SOUTH DEERFIELD,MA,01373-9752,42.481395,-72.589793,0
0000016d-3a85-4cca-0000-000000009056,e9737a9f-08f2-3517-b317-f4f359849230,Lucas404 Kessler503,M,GENERAL PRACTICE,66 RIVER RD,SOUTH DEERFIELD,MA,01373-9752,42.481395,-72.589793,40
0000016d-3a85-4cca-0000-0000000090d8,9e28776c-2cd0-3f91-a942-e0a6974c9f0e,Alton320 Hyatt152,M,CLINICAL PSYCHOLOGIST,166 VILLAGE ST,MILLIS,MA,02054-1730,42.173103000000005,-71.36375600000001,0
0000016d-3a85-4cca-0000-0000000090d8,9e28776c-2cd0-3f91-a942-e0a6974c9f0e,Rickey821 Kiehn525,M,GENERAL PRACTICE,166 VILLAGE ST,MILLIS,MA,02054-1730,42.173103000000005,-71.36375600000001,34
0000016d-3a85-4cca-0000-0000000090e2,0bdf4a19-6491-3b38-8d17-459c379c9d5a,Luigi346 Murray856,M,CHIROPRACTIC,800 HINGHAM ST,ROCKLAND,MA,02370-1067,42.129251000000004,-70.908736,0
0000016d-3a85-4cca-0000-0000000090e3,0bdf4a19-6491-3b38-8d17-459c379c9d5a,Jesus702 Schneider199,M,CHIROPRACTIC,800 HINGHAM ST,ROCKLAND,MA,02370-1067,42.129251000000004,-70.908736,0
0000016d-3a85-4cca-0000-0000000090e2,0bdf4a19-6491-3b38-8d17-459c379c9d5a,Aurelio227 Shanahan202,M,GENERAL PRACTICE,800 HINGHAM ST,ROCKLAND,MA,02370-1067,42.129251000000004,-70.908736,12
0000016d-3a85-4cca-0000-000000009178,a8528b4e-d267-3dd5-9e49-1cc72db3a060,Gregorio366 Murazik203,M,CLINICAL SOCIAL WORKER,838 WASHINGTON ST,HOLLISTON,MA,01746-3600,42.195951,-71.45343000000001,0
0000016d-3a85-4cca-0000-000000009178,a8528b4e-d267-3dd5-9e49-1cc72db3a060,Kerry175 Miller503,M,GENERAL PRACTICE,838 WASHINGTON ST,HOLLISTON,MA,01746-3600,42.195951,-71.45343000000001,33
0000016d-3a85-4cca-0000-0000000091fa,221170d0-1e4a-3843-8851-9e22fa209be2,Arcelia945 Okuneva707,F,CHIROPRACTIC,425 ROUTE 6A,E SANDWICH,MA,02537-1470,41.734214,-70.430683,0
0000016d-3a85-4cca-0000-0000000091fa,221170d0-1e4a-3843-8851-9e22fa209be2,Nu535 Jast432,F,GENERAL PRACTICE,425 ROUTE 6A,E SANDWICH,MA,02537-1470,41.734214,-70.430683,101
0000016d-3a85-4cca-0000-00000000922c,05b5b9d6-c55a-3929-96d2-56a6dac566f4,Von197 Treutel973,M,OPTOMETRY,5 N MAIN ST,SHARON,MA,02067-1240,42.108463,-71.185182,0
0000016d-3a85-4cca-0000-00000000922c,05b5b9d6-c55a-3929-96d2-56a6dac566f4,Will178 Mante251,M,GENERAL PRACTICE,5 N MAIN ST,SHARON,MA,02067-1240,42.108463,-71.185182,21
0000016d-3a85-4cca-0000-000000009268,14bf92bb-7bf3-351b-8bd4-c2bc05eb8932,Kayce253 Metz686,F,CLINICAL PSYCHOLOGIST,126 PINE ST,WESTON,MA,02493-1161,42.360502000000004,-71.303433,0
0000016d-3a85-4cca-0000-000000009268,14bf92bb-7bf3-351b-8bd4-c2bc05eb8932,Mathew182 Rau926,M,GENERAL PRACTICE,126 PINE ST,WESTON,MA,02493-1161,42.360502000000004,-71.303433,30
0000016d-3a85-4cca-0000-00000000927c,0d8bb3b8-c43d-3aeb-bf09-9efc44769788,Christine147 Romaguera67,F,CLINICAL SOCIAL WORKER,98 KINNAIRD ST B,CAMBRIDGE,MA,02139-2914,42.376043,-71.11868,0
0000016d-3a85-4cca-0000-00000000927c,0d8bb3b8-c43d-3aeb-bf09-9efc44769788,Renato359 Grady603,M,GENERAL PRACTICE,98 KINNAIRD ST B,CAMBRIDGE,MA,02139-2914,42.376043,-71.11868,53
0000016d-3a85-4cca-0000-000000009358,7e16c9b9-bbfd-3394-9571-56ab9653675f,Hermelinda327 West559,F,CLINICAL SOCIAL WORKER,2 MAIN ST,GLOUCESTER,MA,01930-5726,42.62885,-70.685875,0
0000016d-3a85-4cca-0000-000000009359,7e16c9b9-bbfd-3394-9571-56ab9653675f,Matt836 Jerde200,M,CLINICAL SOCIAL WORKER,2 MAIN ST,GLOUCESTER,MA,01930-5726,42.62885,-70.685875,0
0000016d-3a85-4cca-0000-000000009358,7e16c9b9-bbfd-3394-9571-56ab9653675f,Deedra511 Lemke654,F,GENERAL PRACTICE,2 MAIN ST,GLOUCESTER,MA,01930-5726,42.62885,-70.685875,28
0000016d-3a85-4cca-0000-00000000942a,12ace70e-91ed-35c1-a943-afb8f4976c0e,Ingeborg677 Gleason633,F,CLINICAL PSYCHOLOGIST,57 HIGHLAND AVE,SALEM,MA,01970-2141,42.499248,-70.898204,0
0000016d-3a85-4cca-0000-00000000942b,12ace70e-91ed-35c1-a943-afb8f4976c0e,Jamey282 Hudson301,M,CLINICAL PSYCHOLOGIST,57 HIGHLAND AVE,SALEM,MA,01970-2141,42.499248,-70.898204,0
0000016d-3a85-4cca-0000-00000000942a,12ace70e-91ed-35c1-a943-afb8f4976c0e,Mayra756 Brakus656,F,GENERAL PRACTICE,57 HIGHLAND AVE,SALEM,MA,01970-2141,42.499248,-70.898204,63
0000016d-3a85-4cca-0000-000000009434,9b3c647e-19a8-3017-9980-cb3c0160f3d9,Clayton230 Zemlak964,M,FAMILY PRACTICE,246 SOUTHBRIDGE RD,CHARLTEN,MA,01507-7251,42.097282,-72.05503399999998,0
0000016d-3a85-4cca-0000-000000009435,9b3c647e-19a8-3017-9980-cb3c0160f3d9,Elvie131 Beier427,F,FAMILY PRACTICE,246 SOUTHBRIDGE RD,CHARLTEN,MA,01507-7251,42.097282,-72.05503399999998,0
0000016d-3a85-4cca-0000-000000009434,9b3c647e-19a8-3017-9980-cb3c0160f3d9,Clementina782 Raynor401,F,GENERAL PRACTICE,246 SOUTHBRIDGE RD,CHARLTEN,MA,01507-7251,42.097282,-72.05503399999998,35
0000016d-3a85-4cca-0000-00000000943e,d8052514-eead-3bd7-8d8c-1c0fb8fae2b6,Mariano761 Bins636,M,GENERAL PRACTICE,49 HANCOCK ST,CAMBRIDGE,MA,02139-3188,42.376043,-71.11868,29
0000016d-3a85-4cca-0000-000000009484,a9ca5601-5c6e-3d00-90bf-df4fbb005e53,Kizzy275 Legros616,F,CHIROPRACTIC,30 MERRILL ST,AMESBURY,MA,01913-3536,42.851284,-70.955837,0
0000016d-3a85-4cca-0000-000000009484,a9ca5601-5c6e-3d00-90bf-df4fbb005e53,Harmony242 Bogisich202,F,GENERAL PRACTICE,30 MERRILL ST,AMESBURY,MA,01913-3536,42.851284,-70.955837,19
0000016d-3a85-4cca-0000-00000000952e,35e71418-a7ea-3693-8ea3-6544d35784aa,Walton167 Beahan375,M,GENERAL PRACTICE,654 WASHINGTON ST,BRAINTREE,MA,02184-5747,42.205416,-71.00216800000003,58
0000016d-3a85-4cca-0000-000000009542,9d274f97-5860-3640-a985-9d831e33136e,Logan497 Farrell962,F,NURSE PRACTITIONER,480 LYNNFIELD ST,LYNN,MA,01904-1419,42.474862,-70.96218499999999,0
0000016d-3a85-4cca-0000-000000009542,9d274f97-5860-3640-a985-9d831e33136e,Reina25 Serrano248,F,GENERAL PRACTICE,480 LYNNFIELD ST,LYNN,MA,01904-1419,42.474862,-70.96218499999999,30
0000016d-3a85-4cca-0000-000000009542,9d274f97-5860-3640-a985-9d831e33136e,Dorris197 Schulist381,F,DERMATOLOGY,480 LYNNFIELD ST,LYNN,MA,01904-1419,42.474862,-70.96218499999999,0
0000016d-3a85-4cca-0000-000000009556,e95b06ff-595e-3c87-b010-fef72ed3e357,Shira43 Klein929,F,GENERAL PRACTICE,77 WINSOR ST,LUDLOW,MA,01056-3470,42.183577,-72.457812,70
0000016d-3a85-4cca-0000-000000009678,15f71faa-d4cb-3691-afb4-60f932671746,Carlton317 Emard19,M,CLINICAL SOCIAL WORKER,41 BARNABAS RD,FALMOUTH,MA,02540-1841,41.594939000000004,-70.599243,0
0000016d-3a85-4cca-0000-000000009678,15f71faa-d4cb-3691-afb4-60f932671746,Carley868 Rolfson709,F,GENERAL PRACTICE,41 BARNABAS RD,FALMOUTH,MA,02540-1841,41.594939000000004,-70.599243,41
0000016d-3a85-4cca-0000-00000000970e,f2fd3dd9-c924-33e8-bf5f-ad34316959a4,Clement78 Labadie908,M,GENERAL PRACTICE,45 STERLING ST,WEST BOYLSTON,MA,01583-1268,42.369417,-71.785036,65
0000016d-3a85-4cca-0000-0000000097a4,2dc7a6b2-bee6-3ae6-b3fe-4117382d73ee,Charles364 Ward668,M,CLINICAL SOCIAL WORKER,56 MAIN ST,ASHBURNHAM,MA,01430-1242,42.648697,-71.919896,0
0000016d-3a85-4cca-0000-0000000097a4,2dc7a6b2-bee6-3ae6-b3fe-4117382d73ee,Jewel43 Wisozk929,M,GENERAL PRACTICE,56 MAIN ST,ASHBURNHAM,MA,01430-1242,42.648697,-71.919896,115
0000016d-3a85-4cca-0000-000000009830,943b5d2a-5ed8-3cf7-bd80-656578aa1544,Yang129 Hills818,F,PHYSICAL THERAPY,45 TIOGA WAY,MARBLEHEAD,MA,01945-1576,42.495629,-70.83582,0
0000016d-3a85-4cca-0000-000000009830,943b5d2a-5ed8-3cf7-bd80-656578aa1544,Frank378 Thompson596,M,GENERAL PRACTICE,45 TIOGA WAY,MARBLEHEAD,MA,01945-1576,42.495629,-70.83582,25
0000016d-3a85-4cca-0000-000000009862,63416654-3efb-3b48-a733-09863ac77ec9,Faustino767 Bogan287,M,GENERAL PRACTICE,45 RESNIK RD,PLYMOUTH,MA,02360-4844,41.897892,-70.62403,38
0000016d-3a85-4cca-0000-0000000098c6,cc7a6111-68b8-3217-a711-4c89aab02bb2,Beth967 Hills818,F,CLINICAL PSYCHOLOGIST,49 HOWLETT ST,TOPSFIELD,MA,01983-1409,42.641379,-70.94344,0
0000016d-3a85-4cca-0000-0000000098c6,cc7a6111-68b8-3217-a711-4c89aab02bb2,Ezra452 Harris789,M,GENERAL PRACTICE,49 HOWLETT ST,TOPSFIELD,MA,01983-1409,42.641379,-70.94344,30
0000016d-3a85-4cca-0000-0000000098d0,49ed83a0-c4b4-3f28-9aa6-0058ce347992,Rocio28 Mendoza384,F,CHIROPRACTIC,21 MAIN ST,NORTH READING,MA,01864-2286,42.578222,-71.084398,0
0000016d-3a85-4cca-0000-0000000098d0,49ed83a0-c4b4-3f28-9aa6-0058ce347992,Leisha308 Ankunding277,F,GENERAL PRACTICE,21 MAIN ST,NORTH READING,MA,01864-2286,42.578222,-71.084398,31
0000016d-3a85-4cca-0000-0000000098da,9aa5428c-ea04-3ca3-a40d-99f5fb9d9295,Michel472 Hahn503,M,GENERAL PRACTICE,271 CAREW ST,SPRINGFIELD,MA,01104-2377,42.115454,-72.539978,21
0000016d-3a85-4cca-0000-00000000995c,6388fbef-678b-307b-9b9d-0b49812f1a3c,Thaddeus38 Dooley940,M,NURSE PRACTITIONER,190 GROTON RD,AYER,MA,01432-1124,42.566573,-71.575135,0
0000016d-3a85-4cca-0000-00000000995d,6388fbef-678b-307b-9b9d-0b49812f1a3c,Leilani136 Ruecker817,F,NURSE PRACTITIONER,190 GROTON RD,AYER,MA,01432-1124,42.566573,-71.575135,0
0000016d-3a85-4cca-0000-00000000995c,6388fbef-678b-307b-9b9d-0b49812f1a3c,Reginald96 O'Kon634,M,OPHTHALMOLOGY,190 GROTON RD,AYER,MA,01432-1124,42.566573,-71.575135,0
0000016d-3a85-4cca-0000-00000000995d,6388fbef-678b-307b-9b9d-0b49812f1a3c,Paz9 Hane680,F,OPHTHALMOLOGY,190 GROTON RD,AYER,MA,01432-1124,42.566573,-71.575135,0
0000016d-3a85-4cca-0000-00000000995e,6388fbef-678b-307b-9b9d-0b49812f1a3c,Celia938 Johnson679,F,OPHTHALMOLOGY,190 GROTON RD,AYER,MA,01432-1124,42.566573,-71.575135,0
0000016d-3a85-4cca-0000-00000000995c,6388fbef-678b-307b-9b9d-0b49812f1a3c,Gary33 Schroeder447,M,GENERAL PRACTICE,190 GROTON RD,AYER,MA,01432-1124,42.566573,-71.575135,45
0000016d-3a85-4cca-0000-00000000995c,6388fbef-678b-307b-9b9d-0b49812f1a3c,Etsuko685 Gorczany269,F,DERMATOLOGY,190 GROTON RD,AYER,MA,01432-1124,42.566573,-71.575135,0
0000016d-3a85-4cca-0000-00000000995d,6388fbef-678b-307b-9b9d-0b49812f1a3c,Kasey569 Kuhlman484,F,DERMATOLOGY,190 GROTON RD,AYER,MA,01432-1124,42.566573,-71.575135,0
0000016d-3a85-4cca-0000-00000000995e,6388fbef-678b-307b-9b9d-0b49812f1a3c,Jaime666 Alva958,M,DERMATOLOGY,190 GROTON RD,AYER,MA,01432-1124,42.566573,-71.575135,0
0000016d-3a85-4cca-0000-00000000995f,6388fbef-678b-307b-9b9d-0b49812f1a3c,Horacio317 Dietrich576,M,DERMATOLOGY,190 GROTON RD,AYER,MA,01432-1124,42.566573,-71.575135,0
0000016d-3a85-4cca-0000-000000009966,73162ed1-25cc-3181-80a6-60e9310139c5,Lilly908 Kunde533,F,CHIROPRACTIC,70E FALMOUTH HWY 6,EAST FALMOUTH,MA,02536-5960,41.57072,-70.556682,0
0000016d-3a85-4cca-0000-000000009966,73162ed1-25cc-3181-80a6-60e9310139c5,Anna632 Walter473,F,GENERAL PRACTICE,70E FALMOUTH HWY 6,EAST FALMOUTH,MA,02536-5960,41.57072,-70.556682,27
0000016d-3a85-4cca-0000-000000009998,424ae30e-6ffc-30c2-bbc5-643846b48d3f,Del587 Gusikowski974,M,NURSE PRACTITIONER,430 CENTRE ST,NEWTON,MA,02458-2036,42.331876,-71.208402,0
